"","sugu","vanus","vanus3","lapsed","emaharidus","isaharidus","kaaslane","staatus3","tervis","haridus","haridustase","sissetulek","meeldib_oppida","literacy","numeracy","psolvskills"
"3158","Mees",62,"50+","Ei","Kesk","Põhi","Ei","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Üldse mitte",222.998,220.077,NA
"3159","Mees",27,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",866.667,"Suurel määral",273.474,251.156,247.992
"3160","Mees",21,"16-24","Ei","Kesk",NA,"Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",193.69,174.788,197.204
"3161","Naine",35,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1660.88,"Väga suurel määral",293.983,280.69,259.893
"3162","Mees",49,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Suurepärane","Kesk","Keskmine",NA,"Mõningal määral",221.284,251.291,264.786
"3163","Mees",47,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1600,"Suurel määral",299.837,322.717,263.544
"3164","Naine",38,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",900,"Suurel määral",328.843,251.152,310.502
"3165","Naine",47,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",644.475,"Mõningal määral",299.815,321.005,297.752
"3166","Naine",59,"50+","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",670.755,"Mõningal määral",307.204,301.304,281.606
"3167","Naine",30,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Põhi","Madal",197.058,"Mõningal määral",232.268,202.336,227.546
"3168","Mees",42,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",1933.95,"Suurel määral",252.897,301.393,299.704
"3169","Naine",25,"25-49","Ei","Kesk","Kesk","Ei","Hõivatud","Väga hea","Kesk","Keskmine",624,"Suurel määral",325.368,300.627,308.283
"3170","Mees",60,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",550.314,"Suurel määral",191.958,208.493,190.988
"3171","Naine",50,"50+","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",2197.11,"Mõningal määral",312.139,315.336,324.502
"3172","Naine",49,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Põhi","Madal",475,"Väga vähe",211.98,179.744,146.824
"3173","Mees",18,"16-24","Ei","Põhi","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",301.503,294.718,302.926
"3174","Mees",20,"16-24","Ei","Kesk","Kõrg","Ei","Hõivatud","Väga hea","Kesk","Keskmine",NA,"Suurel määral",352.296,326.891,327.975
"3175","Mees",19,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Väga hea","Põhi","Madal",NA,"Mõningal määral",273.892,251.878,292.941
"3176","Naine",36,"25-49","Jah","Kesk","Kesk","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",486.539,"Mõningal määral",275.161,279.801,280.827
"3177","Mees",19,"16-24","Ei","Kõrg","Kõrg","Ei","Mitteaktiivne","Väga hea","Kesk","Keskmine",NA,"Väga suurel määral",307.337,338.035,295.366
"3178","Naine",41,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",312.053,229.896,273.863
"3179","Naine",16,"16-24","Ei","Kõrg","Kõrg","Ei","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Suurel määral",353.88,323.037,331.997
"3180","Naine",49,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Põhi","Madal",300,"Suurel määral",215.644,168.638,188.201
"3181","Naine",61,"50+","Jah","Põhi","Põhi","Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel määral",249.88,234.577,NA
"3182","Naine",51,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",1150,"Suurel määral",274.251,274.231,212.316
"3183","Mees",63,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",293.605,305.924,NA
"3184","Mees",28,"25-49","Ei","Kesk","Kesk","Ei","Hõivatud","Hea","Kesk","Keskmine",749.704,"Mõningal määral",243.631,271.536,283.004
"3185","Naine",56,"50+","Jah","Kesk","Kesk","Ei","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Mõningal määral",267.405,244.581,244.238
"3186","Naine",55,"50+","Jah","Põhi","Põhi",NA,"Hõivatud","Rahuldav","Kesk","Keskmine",520,"Mõningal määral",250.707,261.461,210.831
"3187","Naine",22,"16-24","Jah","Põhi","Kesk","Jah","Hõivatud","Väga hea","Kesk","Keskmine",500,"Suurel määral",313.121,279.22,300.696
"3188","Mees",22,"16-24","Ei","Kesk","Kesk","Ei","Hõivatud","Väga hea","Põhi","Madal",929.534,"Suurel määral",269.998,271.347,282.912
"3189","Naine",48,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Mõningal määral",348.32,335.291,303.678
"3190","Naine",16,"16-24","Ei","Kõrg","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Väga suurel määral",321.734,264.171,287.643
"3191","Mees",44,"25-49","Jah","Kesk","Kesk","Ei","Töötu","Rahuldav","Kesk","Keskmine",NA,"Väga suurel määral",234.943,209.655,NA
"3192","Naine",56,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",450,"Mõningal määral",268.381,276.596,252.857
"3193","Naine",45,"25-49","Jah","Kesk","Põhi",NA,"Hõivatud","Hea","Põhi","Madal",644.475,"Suurel määral",225.445,194.595,204.823
"3194","Naine",21,"16-24","Ei","Põhi","Põhi","Ei","Mitteaktiivne","Suurepärane","Kesk","Keskmine",NA,"Väga suurel määral",265.621,225.159,266.015
"3195","Mees",18,"16-24","Ei","Kesk","Kesk",NA,"Mitteaktiivne","Suurepärane","Põhi","Madal",NA,"Väga suurel määral",192.18,203.425,261.531
"3196","Naine",38,"25-49","Jah","Kesk","Kõrg","Ei","Hõivatud","Hea","Kesk","Keskmine",420.748,"Väga vähe",276.608,257.535,NA
"3197","Naine",43,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",282.586,"Mõningal määral",291.728,308.256,312.44
"3198","Mees",19,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Väga hea","Kesk","Keskmine",NA,"Mõningal määral",305.79,298.927,286.762
"3199","Mees",47,"25-49","Jah","Põhi","Põhi","Jah","Töötu","Rahuldav","Põhi","Madal",NA,"Väga vähe",249.482,232.126,218.438
"3200","Mees",49,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",NA,"Suurel määral",286.899,258.753,264.324
"3201","Naine",23,"16-24","Ei","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",400,"Suurel määral",270.571,303.247,279.835
"3202","Naine",25,"25-49","Jah","Põhi","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",632.596,"Suurel määral",272.673,270.401,295.571
"3203","Naine",52,"50+","Jah","Kõrg","Kõrg","Jah","Hõivatud","Suurepärane","Kesk-järgne kutse","Keskmine",563,"Suurel määral",291.425,315.326,243.768
"3204","Mees",23,"16-24","Ei","Kesk","Kesk","Ei","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",354.957,"Väga suurel määral",286.496,275.406,262.228
"3205","Mees",22,"16-24","Ei","Põhi","Põhi",NA,"Hõivatud","Väga hea","Kesk","Keskmine",416,"Mõningal määral",255.714,257.076,254.493
"3206","Mees",47,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1670.78,"Suurel määral",327.113,387.531,281.057
"3207","Mees",46,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Põhi","Madal",780,"Mõningal määral",228.627,217.59,144.05
"3208","Naine",19,"16-24","Ei","Kõrg","Kõrg","Jah","Töötu","Hea","Kesk","Keskmine",NA,"Suurel määral",301.156,292.075,330.932
"3209","Naine",33,"25-49","Ei","Kesk","Põhi","Ei","Hõivatud","Suurepärane","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",256.279,226.366,297.068
"3210","Mees",58,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",947.078,"Suurel määral",298.226,289.627,NA
"3211","Mees",42,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Kesk","Keskmine",683.913,"Väga vähe",324.442,330.244,265.839
"3212","Mees",22,"16-24","Ei","Kõrg","Kesk","Ei","Mitteaktiivne","Väga hea","Kesk","Keskmine",NA,"Väga suurel määral",292.213,305.382,281.739
"3213","Mees",47,"25-49","Jah","Põhi","Põhi","Ei","Hõivatud","Rahuldav","Põhi","Madal",346.667,"Mõningal määral",200.167,172.882,NA
"3214","Mees",33,"25-49","Jah","Kesk","Kõrg",NA,"Hõivatud","Hea","Põhi","Madal",885.234,"Mõningal määral",197.27,295.856,237.764
"3215","Naine",20,"16-24","Ei","Kesk","Kesk","Ei","Hõivatud","Hea","Põhi","Madal",355,"Väga suurel määral",350.306,300.218,315.768
"3216","Mees",56,"50+","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Hea","Rakenduskõrg","Kõrge",NA,"Suurel määral",307.19,290.179,NA
"3217","Mees",55,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Suurel määral",248.172,271.742,233.975
"3218","Naine",42,"25-49","Jah","Põhi","Põhi","Ei","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Mõningal määral",295.936,272.339,NA
"3219","Naine",33,"25-49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3220","Mees",41,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",NA,"Väga suurel määral",260.709,313.494,267.385
"3221","Mees",35,"25-49","Jah","Kõrg","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",618.121,"Suurel määral",279.778,304.756,299.514
"3222","Naine",34,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",160,"Mõningal määral",284.86,283.277,273.753
"3223","Mees",52,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",789.179,"Suurel määral",298.502,290.484,286.184
"3224","Naine",57,"50+","Jah","Põhi","Kesk","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",486.539,"Mõningal määral",202.913,176.913,NA
"3225","Naine",20,"16-24","Ei","Kesk","Kesk","Ei","Töötu","Hea","Kesk","Keskmine",NA,"Mõningal määral",294.884,252.805,294.168
"3226","Naine",55,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",486.539,"Mõningal määral",159.216,216.648,171.136
"3227","Mees",34,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",NA,"Mõningal määral",316.101,333.459,286.719
"3228","Mees",27,"25-49","Ei","Kõrg","Kõrg",NA,"Hõivatud","Suurepärane","Kesk","Keskmine",749.704,"Suurel määral",264.474,266.802,264.162
"3229","Naine",51,"50+","Jah","Kõrg","Põhi","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",486.539,"Mõningal määral",276.871,279.207,297.93
"3230","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Suurel määral",245.161,265.463,275.277
"3231","Mees",64,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Väga vähe",236.517,261.209,NA
"3232","Naine",17,"16-24","Ei","Kõrg","Kesk","Ei","Mitteaktiivne","Väga hea","Põhi","Madal",NA,"Mõningal määral",344.792,297.351,315.083
"3233","Mees",53,"50+","Ei","Põhi","Põhi","Ei","Mitteaktiivne","Rahuldav","Rakenduskõrg","Kõrge",NA,"Suurel määral",220.323,199.967,NA
"3234","Mees",37,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk","Keskmine",981.62,"Väga vähe",272.273,283.68,234.542
"3235","Naine",40,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",322.061,"Mõningal määral",275.299,210.406,266.626
"3236","Naine",34,"25-49","Jah",NA,"Kesk","Jah","Mitteaktiivne","Väga hea","Kesk","Keskmine",NA,"Mõningal määral",256.303,225.811,253.286
"3237","Naine",35,"25-49","Jah","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",283.531,267.222,317.762
"3238","Naine",55,"50+","Jah","Põhi","Kesk","Jah","Töötu","Rahuldav","Rakenduskõrg","Kõrge",NA,"Mõningal määral",264.443,267.13,NA
"3239","Naine",55,"50+","Jah","Põhi","Põhi",NA,"Mitteaktiivne","Hea","Rakenduskõrg","Kõrge",NA,"Väga suurel määral",179.624,206.962,200.603
"3240","Mees",26,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",NA,"Suurel määral",328.376,296.94,289.887
"3241","Naine",43,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Suurel määral",289.649,297.322,289.719
"3242","Mees",52,"50+","Jah","Põhi","Põhi",NA,"Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1157.61,"Suurel määral",297.572,354.029,311.966
"3243","Naine",45,"25-49","Jah","Kõrg","Kõrg","Ei","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",1250,"Suurel määral",247.75,278.756,266.459
"3244","Naine",59,"50+","Jah","Põhi",NA,"Jah","Hõivatud","Hea","Kesk","Keskmine",NA,"Mõningal määral",238.478,244.611,248.191
"3245","Naine",56,"50+","Jah","Kõrg","Kõrg",NA,"Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",618.121,"Suurel määral",254.844,249.981,221.151
"3246","Naine",34,"25-49","Jah","Kesk","Kesk","Ei","Hõivatud","Väga hea","Rakenduskõrg","Kõrge",850,"Väga suurel määral",252.206,284.23,310.035
"3247","Naine",60,"50+","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Suurepärane","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",334.543,308.783,NA
"3248","Naine",17,"16-24","Ei","Kesk",NA,"Ei","Hõivatud","Väga hea","Põhi","Madal",NA,"Suurel määral",276.474,261.473,280.431
"3249","Naine",59,"50+","Jah","Kõrg","Kesk","Ei","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",881.286,"Suurel määral",320.428,292.488,NA
"3250","Naine",35,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",302.324,"Mõningal määral",295.749,278.171,269.927
"3251","Mees",33,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",2591.86,"Suurel määral",330.787,351.562,356.94
"3252","Naine",19,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Suurepärane","Kesk","Keskmine",NA,"Mõningal määral",317.288,276.183,277.437
"3253","Mees",39,"25-49","Ei","Põhi","Kesk","Jah","Hõivatud","Väga hea","Kesk","Keskmine",1933.95,"Väga suurel määral",298.818,245.455,309.724
"3254","Mees",57,"50+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3255","Mees",34,"25-49","Ei","Kõrg","Kõrg","Ei","Hõivatud","Hea","Kesk","Keskmine",2657.65,"Mõningal määral",304.435,338.557,370.029
"3256","Naine",47,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",1000,"Mõningal määral",266.136,258.792,232.208
"3257","Naine",18,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Suurel määral",285.756,266.019,288.188
"3258","Mees",28,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Rahuldav","Kesk","Keskmine",947.078,"Mõningal määral",214.782,236.703,NA
"3259","Mees",32,"25-49","Ei","Kesk","Kesk","Jah","Hõivatud","Väga hea","Akadeemiline kõrg","Kõrge",1407.62,"Suurel määral",340.617,349.363,371.863
"3260","Naine",64,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Halb","Rakenduskõrg","Kõrge",NA,"Väga suurel määral",298.828,361.573,NA
"3261","Mees",44,"25-49","Jah","Kesk","Kõrg","Ei","Hõivatud","Hea","Kesk","Keskmine",1539.2,"Väga suurel määral",263.792,301.579,268.616
"3262","Naine",18,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",291.059,286.589,290.75
"3263","Naine",50,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Põhi","Madal",289.166,"Mõningal määral",273.272,257.982,NA
"3264","Mees",40,"25-49","Ei","Põhi","Põhi","Ei","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Üldse mitte",237.371,209.745,NA
"3265","Mees",44,"25-49","Ei","Põhi","Põhi","Ei","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Mõningal määral",215.699,174.53,NA
"3266","Mees",59,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",776.02,"Suurel määral",283.582,268.107,295.302
"3267","Mees",28,"25-49","Ei","Kõrg","Kõrg","Jah","Töötu","Väga hea","Kesk","Keskmine",NA,"Väga suurel määral",361.618,361.372,346.855
"3268","Mees",20,"16-24","Ei","Kesk","Kesk","Ei","Hõivatud","Suurepärane","Kesk","Keskmine",483.356,"Väga suurel määral",301.106,331.33,397.024
"3269","Mees",54,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",881.286,"Üldse mitte",216.59,219.912,205.401
"3270","Naine",33,"25-49","Ei","Kesk","Kesk",NA,"Hõivatud","Hea","Kesk","Keskmine",1018,"Suurel määral",313.493,270.412,324.734
"3271","Mees",32,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Väga hea","Kesk","Keskmine",1276.03,"Suurel määral",260.889,287.319,NA
"3272","Mees",64,"50+","Jah",NA,"Põhi","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",683.913,"Mõningal määral",295.483,307.672,276.716
"3273","Mees",24,"16-24","Jah","Põhi","Põhi","Jah","Hõivatud","Hea","Põhi","Madal",NA,"Mõningal määral",310.575,323.2,272.927
"3274","Naine",21,"16-24","Ei","Kesk","Põhi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",352.231,337.804,344.873
"3275","Mees",31,"25-49","Ei","Kõrg","Kõrg",NA,"Töötu","Rahuldav","Rakenduskõrg","Kõrge",NA,"Suurel määral",278.611,261.813,256.441
"3276","Naine",56,"50+","Ei","Põhi","Põhi",NA,"Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Üldse mitte",205.313,246.874,NA
"3277","Naine",28,"25-49","Jah","Kesk",NA,"Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",291.844,246.506,284.979
"3278","Mees",45,"25-49","Jah","Kesk","Kesk","Jah","Töötu","Väga hea","Kesk","Keskmine",NA,"Mõningal määral",222.827,207.819,NA
"3279","Mees",53,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Väga hea","Kesk","Keskmine",749.704,"Mõningal määral",173.731,172.06,147.823
"3280","Naine",39,"25-49","Jah","Kesk","Põhi","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",749.704,"Väga suurel määral",366.92,295.798,NA
"3281","Mees",38,"25-49","Jah","Põhi","Kesk","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel määral",295.368,287.086,NA
"3282","Naine",25,"25-49","Jah","Kesk","Kesk","Ei","Hõivatud","Väga hea","Põhi","Madal",328.64,"Väga suurel määral",237.668,247.664,NA
"3283","Naine",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Suurepärane","Põhi","Madal",NA,"Suurel määral",223.604,187.635,220.409
"3284","Naine",20,"16-24","Ei","Kõrg","Põhi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",315.687,297.187,311.62
"3285","Naine",17,"16-24","Ei","Kõrg","Kesk","Jah","Mitteaktiivne","Hea","Põhi","Madal",NA,"Suurel määral",297.859,296.627,318.199
"3286","Naine",62,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",NA,"Suurel määral",277.086,313.139,NA
"3287","Naine",57,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Kesk-järgne kutse","Keskmine",290.014,"Suurel määral",252.851,234.858,NA
"3288","Mees",46,"25-49","Ei","Põhi",NA,"Jah","Hõivatud","Rahuldav","Põhi","Madal",346.667,"Väga suurel määral",218.25,182.04,NA
"3289","Mees",20,"16-24","Ei","Põhi","Kesk","Ei","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel määral",236.935,265.911,291.494
"3290","Naine",42,"25-49","Jah","Kõrg","Kõrg","Jah","Hõivatud","Hea","Rakenduskõrg","Kõrge",881.286,"Mõningal määral",250.862,225.53,238.687
"3291","Naine",17,"16-24","Ei","Kesk",NA,"Ei","Mitteaktiivne","Väga hea","Põhi","Madal",NA,"Väga suurel määral",280.047,254.143,NA
"3292","Mees",52,"50+","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",850,"Mõningal määral",245.868,260.844,251.303
"3293","Mees",47,"25-49","Jah","Põhi","Põhi","Jah","Hõivatud","Rahuldav","Akadeemiline kõrg","Kõrge",NA,"Suurel määral",284.105,278.432,NA
"3294","Naine",62,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Väga vähe",187.878,194.061,NA
"3295","Mees",24,"16-24","Ei","Kõrg","Kõrg","Jah","Hõivatud","Hea","Kesk-järgne kutse","Keskmine",NA,"Suurel määral",292.191,317.822,268.352
"3296","Naine",32,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",578.647,"Suurel määral",244.475,205.3,217.431
"3297","Naine",63,"50+","Jah","Põhi","Põhi","Ei","Hõivatud","Hea","Rakenduskõrg","Kõrge",552.33,"Mõningal määral",266.189,287.804,249.053
"3298","Naine",33,"25-49","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",208.797,145.22,NA
"3299","Mees",54,"50+","Jah","Põhi",NA,"Jah","Hõivatud","Halb","Kesk","Keskmine",552.33,"Mõningal määral",323.563,300.429,NA
"3300","Mees",58,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Põhi","Madal",NA,"Mõningal määral",295.608,297.648,NA
"3301","Naine",32,"25-49","Jah","Kesk","Kesk","Jah","Hõivatud","Hea","Akadeemiline kõrg","Kõrge",697.071,"Suurel määral",307.679,292.82,288.146
"3302","Mees",39,"25-49","Jah","Kesk","Kõrg","Jah","Hõivatud","Hea","Põhi","Madal",NA,"Väga suurel määral",226.163,211.285,NA
"3303","Naine",57,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Halb","Kesk-järgne kutse","Keskmine",NA,"Väga vähe",300.255,286.225,NA
"3304","Naine",33,"25-49","Jah","Kesk","Kesk","Ei","Hõivatud","Rahuldav","Kesk","Keskmine",1144.45,"Suurel määral",278.125,270.783,283.949
"3305","Naine",52,"50+","Jah","Kesk","Kesk","Jah","Hõivatud","Rahuldav","Rakenduskõrg","Kõrge",710.229,"Mõningal määral",267.484,288.988,208.815
"3306","Mees",60,"50+","Jah","Põhi","Põhi","Jah","Mitteaktiivne","Rahuldav","Põhi","Madal",NA,"Väga vähe",214.317,201.619,NA
"3307","Mees",17,"16-24","Ei","Kesk","Kesk","Jah","Mitteaktiivne","Suurepärane","Põhi","Madal",NA,"Väga suurel määral",233.267,258.918,251.711
"3308","Naine",17,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Põhi","Madal",NA,"Mõningal määral",314.803,314.705,323.825
"3309","Naine",61,"50+","Ei","Põhi","Kesk",NA,"Hõivatud","Rahuldav","Kesk","Keskmine",300,"Väga vähe",230.366,253.091,NA
