"","sugu","vanus","vanus3","lapsed","emaharidus","isaharidus","kaaslane","staatus3","tervis","haridus","haridustase","sissetulek","meeldib_oppida","literacy","numeracy","psolvskills"
"4238","Naine",33,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Suureparane","Akadeemiline korg","Korge",473.3809,"Vaga suurel maaral",286.2989,269.992,320.1474
"4239","Naine",38,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",420.7479,"Suurel maaral",248.0393,259.3752,256.5135
"4240","Naine",55,"50+","Jah","Pohi","Korg","Jah","Hoivatud","Halb","Kesk","Keskmine",354.9567,"Moningal maaral",240.5353,233.4807,NA
"4241","Mees",51,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",800,"Suurel maaral",205.6267,241.725,210.2284
"4242","Naine",30,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",683.9127,"Suurel maaral",328.0345,319.6929,338.899
"4243","Naine",55,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",520.7505,"Moningal maaral",213.2482,191.9014,203.4507
"4244","Naine",52,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",NA,"Moningal maaral",188.0508,226.9947,218.4213
"4245","Naine",59,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Moningal maaral",264.1026,267.129,260.3321
"4246","Naine",42,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk-jargne kutse","Keskmine",450,"Suurel maaral",229.4309,218.2311,255.3086
"4247","Naine",48,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",815.4951,"Moningal maaral",271.7149,325.1106,299.2878
"4248","Mees",25,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",354.9567,"Moningal maaral",285.1337,278.0916,284.792
"4249","Naine",48,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",552.3303,"Suurel maaral",379.516,334.3254,NA
"4250","Mees",24,"16-24","Ei","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",1276.034,"Suurel maaral",276.5131,305.9338,312.6941
"4251","Mees",21,"16-24","Ei","Korg","Korg","Ei","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Vaga suurel maaral",307.0211,273.1247,276.8706
"4252","Naine",46,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",486.5391,"Suurel maaral",312.6147,319.5716,271.2718
"4253","Mees",65,"50+","Ei","Pohi","Korg",NA,"Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Moningal maaral",135.4196,155.1418,NA
"4254","Mees",57,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",750,"Vaga vahe",235.7891,234.0432,227.4314
"4255","Mees",19,"16-24","Ei",NA,NA,"Ei","Hoivatud","Hea","Pohi","Madal",447.0644,"Suurel maaral",226.8048,241.4747,284.9957
"4256","Mees",65,"50+","Jah","Kesk","Kesk",NA,"Tootu","Rahuldav","Rakenduskorg","Korge",NA,"Suurel maaral",258.2934,246.3221,NA
"4257","Mees",63,"50+","Ei","Pohi","Pohi",NA,"Mitteaktiivne","Halb","Pohi","Madal",NA,"Moningal maaral",205.9461,170.9742,NA
"4258","Mees",18,"16-24","Ei","Korg","Korg","Ei","Mitteaktiivne","Suureparane","Pohi","Madal",NA,"Vaga suurel maaral",298.5029,299.1498,301.2639
"4259","Naine",37,"25-49","Ei","Korg","Korg",NA,"Hoivatud","Rahuldav","Rakenduskorg","Korge",1078.66,"Suurel maaral",355.0392,306.8038,288.5542
"4260","Mees",33,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",605,"Moningal maaral",314.6096,300.0974,311.0936
"4261","Naine",35,"25-49","Jah","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Pohi","Madal",NA,"Moningal maaral",287.9268,231.8907,NA
"4262","Naine",38,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",950,"Suurel maaral",306.3069,332.0347,317.0937
"4263","Naine",21,"16-24","Ei","Korg",NA,"Ei","Hoivatud","Vaga hea","Pohi","Madal",458.0385,"Vaga suurel maaral",331.278,283.666,283.4918
"4264","Naine",26,"25-49","Ei","Korg","Korg","Ei","Hoivatud","Hea","Akadeemiline korg","Korge",2181.321,"Suurel maaral",335.5742,308.7592,335.0028
"4265","Mees",61,"50+","Jah","Kesk","Pohi","Jah","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Suurel maaral",185.3831,206.6615,NA
"4266","Naine",45,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Moningal maaral",242.0324,200.4829,231.3886
"4267","Naine",56,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk-jargne kutse","Keskmine",NA,"Moningal maaral",280.7644,266.7826,NA
"4268","Naine",65,"50+","Jah","Pohi","Pohi",NA,"Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",268.1414,270.3661,NA
"4269","Naine",50,"50+","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Kesk-jargne kutse","Keskmine",486.5391,"Suurel maaral",230.7433,256.1371,259.6002
"4270","Naine",64,"50+","Jah","Pohi","Pohi",NA,"Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel maaral",337.8045,312.3841,NA
"4271","Mees",21,"16-24","Ei","Pohi","Pohi","Ei","Mitteaktiivne","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",319.1898,294.0216,313.7903
"4272","Mees",48,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",618.1215,"Moningal maaral",301.641,246.3781,NA
"4273","Naine",33,"25-49","Jah","Korg","Korg","Ei","Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",254.423,243.3928,251.3676
"4274","Mees",55,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1249.717,"Vaga suurel maaral",350.3908,345.6403,300.459
"4275","Mees",46,"25-49","Jah","Pohi","Pohi","Jah","Tootu","Rahuldav","Pohi","Madal",NA,"Suurel maaral",231.5284,223.2658,NA
"4276","Mees",53,"50+","Jah","Korg","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",575,"Moningal maaral",325.5991,335.1239,286.8553
"4277","Naine",44,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",250,"Vaga vahe",222.4553,219.9824,198.8482
"4278","Mees",64,"50+","Ei","Pohi","Pohi",NA,"Mitteaktiivne","Suureparane","Pohi","Madal",NA,"Vaga suurel maaral",266.2737,255.3904,NA
"4279","Mees",53,"50+","Jah","Kesk","Kesk","Jah","Tootu","Hea","Kesk","Keskmine",NA,"Suurel maaral",335.1919,283.5226,NA
"4280","Naine",57,"50+","Jah","Pohi","Kesk","Ei","Mitteaktiivne","Hea","Rakenduskorg","Korge",NA,"Moningal maaral",219.5869,220.4496,NA
"4281","Naine",20,"16-24","Jah","Pohi",NA,"Jah","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",239.3539,245.5004,247.9825
"4282","Mees",47,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Suureparane","Akadeemiline korg","Korge",NA,"Suurel maaral",314.9313,310.1156,269.0094
"4283","Mees",60,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Halb","Kesk","Keskmine",700,"Vaga suurel maaral",297.5822,312.7248,260.3832
"4284","Mees",51,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Rakenduskorg","Korge",NA,"Moningal maaral",361.4341,318.8198,341.168
"4285","Naine",52,"50+","Jah","Kesk",NA,"Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",302.0913,297.3856,NA
"4286","Mees",27,"25-49","Ei","Korg","Korg","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",1040,"Suurel maaral",360.3803,314.1334,335.871
"4287","Mees",32,"25-49","Ei","Kesk","Pohi","Ei","Hoivatud","Hea","Kesk","Keskmine",815.4951,"Vaga suurel maaral",299.8765,308.7375,318.9415
"4288","Mees",16,"16-24","Ei","Korg","Korg","Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Suurel maaral",265.4068,281.1691,267.6609
"4289","Naine",22,"16-24","Ei","Kesk","Korg",NA,"Hoivatud","Hea","Rakenduskorg","Korge",NA,"Suurel maaral",293.8416,295.2432,290.2899
"4290","Naine",24,"16-24","Ei","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",NA,"Suurel maaral",335.0687,309.4573,280.2816
"4291","Mees",55,"50+","Ei","Pohi","Pohi",NA,"Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",274.2441,262.9625,261.5213
"4292","Mees",44,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",NA,"Vaga suurel maaral",305.387,286.6669,NA
"4293","Mees",27,"25-49","Ei","Pohi","Korg","Ei","Hoivatud","Vaga hea","Rakenduskorg","Korge",815.4951,"Suurel maaral",331.4322,349.4529,336.3204
"4294","Naine",50,"50+","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk-jargne kutse","Keskmine",416.3987,"Moningal maaral",274.3502,268.7751,279.3712
"4295","Naine",36,"25-49","Ei","Kesk","Pohi","Ei","Hoivatud","Vaga hea","Rakenduskorg","Korge",803,"Moningal maaral",332.1199,288.6718,306.6363
"4296","Naine",25,"25-49","Ei","Korg","Kesk","Ei","Hoivatud","Vaga hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",268.0312,267.2564,303.8534
"4297","Mees",28,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",618.1215,"Moningal maaral",224.5476,258.2926,235.9773
"4298","Mees",57,"50+","Jah","Pohi","Korg","Jah","Tootu","Hea","Pohi","Madal",NA,"Vaga vahe",248.3331,236.6725,NA
"4299","Mees",26,"25-49","Ei","Korg","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1200,"Suurel maaral",310.8102,313.6181,240.1628
"4300","Naine",26,"25-49","Ei","Kesk","Kesk","Jah","Hoivatud","Suureparane","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",299.7306,305.7381,293.258
"4301","Mees",25,"25-49","Ei","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",872.551,"Vaga suurel maaral",309.0249,306.0365,321.3122
"4302","Naine",55,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Vaga hea","Rakenduskorg","Korge",341.7985,"Suurel maaral",259.6635,248.4568,NA
"4303","Naine",29,"25-49","Ei","Korg","Korg",NA,"Hoivatud","Hea","Rakenduskorg","Korge",NA,"Suurel maaral",301.3502,282.1267,322.2549
"4304","Mees",39,"25-49","Jah","Pohi","Pohi","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Moningal maaral",246.8092,266.6242,271.0843
"4305","Naine",27,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Rahuldav","Rakenduskorg","Korge",640,"Moningal maaral",317.5301,313.4349,331.8676
"4306","Naine",42,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",815.4951,"Suurel maaral",237.3938,234.5927,246.2937
"4307","Mees",36,"25-49","Jah","Korg","Kesk","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",1000,"Vaga suurel maaral",257.6458,256.0005,253.036
"4308","Mees",35,"25-49","Jah",NA,NA,"Jah","Hoivatud","Rahuldav","Pohi","Madal",2200,"Vaga vahe",279.505,285.0069,262.8911
"4309","Naine",53,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",217.5331,238.8828,190.3315
"4310","Mees",31,"25-49","Ei","Korg",NA,"Ei","Hoivatud","Rahuldav","Pohi","Madal",NA,"Vaga suurel maaral",221.3359,183.6189,NA
"4311","Naine",24,"16-24","Ei","Pohi","Korg","Ei","Tootu","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",268.6756,284.843,263.6936
"4312","Naine",39,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",758.9147,"Moningal maaral",305.8625,278.611,289.396
"4313","Naine",18,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Vaga suurel maaral",330.4778,296.1995,337.8327
"4314","Mees",62,"50+","Jah","Pohi",NA,"Jah","Hoivatud","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",281.035,304.4301,NA
"4315","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Vaga suurel maaral",289.9975,262.9437,271.8827
"4316","Mees",49,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",223.3743,"Moningal maaral",256.8622,262.611,272.097
"4317","Mees",39,"25-49","Jah","Pohi","Kesk","Jah","Tootu","Hea","Rakenduskorg","Korge",NA,"Moningal maaral",260.8497,268.7469,282.1313
"4318","Naine",31,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Suureparane","Rakenduskorg","Korge",742,"Vaga suurel maaral",297.1605,297.5966,279.1044
"4319","Mees",45,"25-49","Jah","Kesk","Pohi","Ei","Tootu","Hea","Kesk","Keskmine",NA,"Moningal maaral",249.1508,200.6998,NA
"4320","Mees",48,"25-49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4321","Mees",38,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Rakenduskorg","Korge",749.7039,"Suurel maaral",299.054,243.1589,NA
"4322","Naine",33,"25-49","Ei","Pohi","Kesk","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Vaga suurel maaral",208.6063,188.7466,209.2642
"4323","Naine",39,"25-49","Jah","Korg","Pohi","Jah","Hoivatud","Halb","Kesk","Keskmine",NA,"Vaga suurel maaral",289.3159,262.6499,NA
"4324","Mees",53,"50+","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",254.0184,308.4414,275.8145
"4325","Mees",45,"25-49","Jah","Pohi","Pohi","Ei","Mitteaktiivne","Rahuldav","Pohi","Madal",NA,"Suurel maaral",268.5757,233.4313,NA
"4326","Naine",18,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Suureparane","Pohi","Madal",NA,"Suurel maaral",346.4264,346.2648,347.9046
"4327","Mees",58,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Moningal maaral",329.1721,244.546,NA
"4328","Naine",29,"25-49","Jah","Korg","Korg","Jah","Tootu","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",287.6541,266.7615,303.5754
"4329","Mees",59,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Rahuldav","Akadeemiline korg","Korge",341.7985,"Moningal maaral",275.7674,303.6273,NA
"4330","Naine",28,"25-49","Ei","Korg","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",433.9062,"Vaga suurel maaral",296.0509,279.0645,317.2823
"4331","Naine",46,"25-49","Jah","Kesk","Pohi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",238.7725,213.3928,NA
"4332","Naine",59,"50+","Jah","Pohi","Pohi","Jah","Tootu","Halb","Rakenduskorg","Korge",NA,"Suurel maaral",298.9682,283.4732,NA
"4333","Mees",16,"16-24","Ei","Kesk","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",212.1519,223.0777,239.6193
"4334","Mees",44,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",374.1052,366.2036,340.6897
"4335","Naine",25,"25-49","Jah","Korg",NA,"Ei","Mitteaktiivne","Vaga hea","Pohi","Madal",NA,"Vaga suurel maaral",200.7157,131.4123,207.4029
"4336","Mees",58,"50+","Jah","Pohi","Pohi",NA,"Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",270.086,252.3118,NA
"4337","Naine",47,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",512.8556,"Suurel maaral",238.4792,206.8459,NA
"4338","Mees",64,"50+","Jah",NA,"Pohi","Jah","Mitteaktiivne","Hea","Akadeemiline korg","Korge",NA,"Suurel maaral",323.4198,329.5867,NA
"4339","Naine",21,"16-24","Jah","Pohi","Pohi","Jah","Hoivatud","Suureparane","Pohi","Madal",462.8543,"Suurel maaral",294.2381,231.583,NA
"4340","Naine",48,"25-49","Jah","Pohi","Korg","Jah","Hoivatud","Hea","Kesk","Keskmine",780,"Suurel maaral",279.5197,265.2475,NA
"4341","Mees",65,"50+","Jah","Pohi",NA,"Jah","Hoivatud","Hea","Kesk","Keskmine",683.9127,"Moningal maaral",207.7996,211.7677,212.5265
"4342","Naine",50,"50+","Jah","Pohi","Pohi","Ei","Hoivatud","Hea","Kesk","Keskmine",526.0139,"Suurel maaral",212.2431,263.3541,235.0323
"4343","Mees",26,"25-49","Jah","Korg",NA,"Jah","Hoivatud","Hea","Rakenduskorg","Korge",NA,"Moningal maaral",309.9081,351.0356,NA
"4344","Naine",19,"16-24","Ei","Pohi","Kesk","Jah","Tootu","Hea","Pohi","Madal",NA,"Moningal maaral",239.0371,200.8212,250.7726
"4345","Naine",30,"25-49","Ei","Korg","Korg","Ei","Hoivatud","Rahuldav","Rakenduskorg","Korge",450,"Suurel maaral",275.5558,283.4544,301.6526
"4346","Mees",44,"25-49","Jah","Kesk","Pohi","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Moningal maaral",345.5346,361.396,NA
"4347","Mees",53,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",430,"Suurel maaral",237.88,246.3957,193.989
"4348","Mees",61,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Rahuldav","Akadeemiline korg","Korge",NA,"Moningal maaral",296.585,291.0727,NA
"4349","Mees",41,"25-49","Jah",NA,"Kesk","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",346.6667,"Moningal maaral",309.724,273.221,263.4393
"4350","Naine",28,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Rahuldav","Kesk-jargne kutse","Keskmine",NA,"Suurel maaral",269.1202,249.4956,252.6062
"4351","Naine",52,"50+","Jah","Korg",NA,"Ei","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Moningal maaral",282.964,298.3816,254.7457
"4352","Naine",38,"25-49","Ei","Kesk","Kesk",NA,"Hoivatud","Rahuldav","Rakenduskorg","Korge",NA,"Moningal maaral",329.3777,314.1779,NA
"4353","Naine",57,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Vaga vahe",263.0528,282.8386,NA
"4354","Naine",25,"25-49","Ei","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",NA,"Suurel maaral",279.4711,286.5581,268.1662
"4355","Mees",52,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Rahuldav","Kesk","Keskmine",773.3698,"Moningal maaral",331.2946,300.1872,NA
"4356","Mees",44,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Rakenduskorg","Korge",2591.858,"Moningal maaral",329.5744,322.573,293.1281
"4357","Mees",19,"16-24","Ei","Korg","Korg","Ei","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",313.1286,327.4092,310.0394
"4358","Naine",61,"50+","Ei","Korg","Pohi",NA,"Hoivatud","Hea","Akadeemiline korg","Korge",778.6521,"Vaga vahe",355.8602,292.5234,NA
"4359","Mees",44,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Rahuldav","Kesk-jargne kutse","Keskmine",NA,"Moningal maaral",212.3326,248.2732,187.3179
"4360","Naine",57,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",346.6667,"Moningal maaral",312.1113,299.1997,NA
"4361","Mees",43,"25-49","Ei","Korg","Korg",NA,"Tootu","Rahuldav","Kesk","Keskmine",NA,"Vaga vahe",187.5968,211.5343,215.1086
"4362","Naine",64,"50+","Ei","Pohi","Pohi",NA,"Hoivatud","Rahuldav","Kesk","Keskmine",420.7479,"Moningal maaral",273.0198,292.602,NA
"4363","Naine",55,"50+","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",815.4951,"Moningal maaral",257.8751,303.0821,261.8166
"4364","Mees",46,"25-49","Jah","Pohi","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",953.3333,"Vaga vahe",273.7737,212.3944,NA
"4365","Naine",51,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Halb","Pohi","Madal",618.1215,"Suurel maaral",283.1852,244.5123,245.2782
"4366","Mees",57,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",NA,"Moningal maaral",293.6016,293.4268,NA
"4367","Mees",47,"25-49","Jah","Kesk","Kesk","Ei","Mitteaktiivne","Halb","Kesk","Keskmine",NA,"Moningal maaral",260.642,208.9084,NA
"4368","Mees",26,"25-49","Ei","Korg","Korg","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",NA,"Suurel maaral",278.0601,263.9034,322.4244
"4369","Mees",31,"25-49","Jah","Kesk",NA,"Ei","Hoivatud","Suureparane","Pohi","Madal",1040,"Vaga suurel maaral",280.49,306.064,280.5836
"4370","Naine",61,"50+","Jah","Pohi","Kesk",NA,"Hoivatud","Rahuldav","Kesk-jargne kutse","Keskmine",815.4721,"Suurel maaral",275.1123,294.7882,NA
"4371","Naine",36,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",NA,"Suurel maaral",332.2458,328.5742,292.0652
"4372","Mees",61,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Rahuldav","Kesk","Keskmine",103.9501,"Suurel maaral",276.3305,282.9785,NA
"4373","Naine",38,"25-49","Jah","Kesk",NA,"Jah","Hoivatud","Hea","Akadeemiline korg","Korge",644.415,"Vaga suurel maaral",275.2725,294.4055,280.5303
"4374","Mees",26,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Pohi","Madal",NA,"Moningal maaral",265.2813,263.449,NA
"4375","Mees",62,"50+","Jah","Kesk","Pohi","Jah","Hoivatud","Rahuldav","Pohi","Madal",NA,"Moningal maaral",314.9749,291.6503,301.6313
"4376","Naine",35,"25-49","Jah","Kesk","Kesk","Ei","Hoivatud","Hea","Kesk","Keskmine",272.0598,"Suurel maaral",268.2212,264.9024,286.1573
"4377","Naine",56,"50+","Jah","Pohi","Pohi",NA,"Hoivatud","Hea","Kesk","Keskmine",350,"Moningal maaral",285.0213,232.0298,NA
"4378","Naine",24,"16-24","Ei","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",801.0211,"Vaga suurel maaral",317.3123,309.9854,327.8702
"4379","Naine",19,"16-24","Ei","Kesk","Kesk","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Moningal maaral",265.4851,265.6784,290.599
"4380","Mees",49,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Kesk","Keskmine",840,"Suurel maaral",297.2297,279.3252,310.9209
"4381","Naine",34,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1012.869,"Moningal maaral",319.5712,313.3513,248.395
"4382","Naine",62,"50+","Jah","Pohi",NA,"Jah","Hoivatud","Rahuldav","Kesk","Keskmine",500,"Vaga vahe",275.0569,269.8016,249.0286
"4383","Naine",33,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",1012.869,"Moningal maaral",305.0457,288.7844,290.0423
"4384","Naine",27,"25-49","Jah","Korg","Kesk","Jah","Hoivatud","Rahuldav","Akadeemiline korg","Korge",802.3369,"Suurel maaral",293.7304,291.9921,300.7257
"4385","Naine",55,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Akadeemiline korg","Korge",NA,"Vaga suurel maaral",305.2409,302.631,NA
"4386","Naine",24,"16-24","Ei","Korg","Korg","Ei","Hoivatud","Hea","Akadeemiline korg","Korge",1365,"Vaga suurel maaral",311.227,328.6103,317.0591
"4387","Mees",24,"16-24","Ei","Korg","Korg","Jah","Mitteaktiivne","Suureparane","Akadeemiline korg","Korge",NA,"Suurel maaral",346.7397,328.0747,340.0838
"4388","Mees",36,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Hea","Akadeemiline korg","Korge",NA,"Moningal maaral",303.6496,331.5068,287.7396
"4389","Naine",33,"25-49","Jah","Korg","Korg","Ei","Hoivatud","Vaga hea","Akadeemiline korg","Korge",NA,"Suurel maaral",297.1927,290.9397,263.9066
"4390","Naine",36,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Pohi","Madal",340,"Suurel maaral",292.7159,274.8813,NA
"4391","Mees",22,"16-24","Ei","Korg","Korg","Jah","Mitteaktiivne","Hea","Kesk","Keskmine",NA,"Suurel maaral",285.6333,302.4552,328.1713
"4392","Mees",47,"25-49","Jah","Pohi","Pohi","Jah","Hoivatud","Hea","Kesk","Keskmine",NA,"Suurel maaral",220.8547,205.7671,148.9584
"4393","Naine",44,"25-49","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Rahuldav","Kesk","Keskmine",NA,"Suurel maaral",256.2394,219.7372,NA
"4394","Mees",38,"25-49","Jah","Kesk","Kesk","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",1078.66,"Suurel maaral",291.3317,246.6651,237.5178
"4395","Naine",64,"50+","Jah","Pohi","Pohi","Jah","Mitteaktiivne","Suureparane","Akadeemiline korg","Korge",NA,"Suurel maaral",316.8453,304.6029,NA
"4396","Naine",44,"25-49","Jah","Korg","Korg","Jah","Hoivatud","Vaga hea","Akadeemiline korg","Korge",1144.451,"Suurel maaral",331.2482,332.922,303.5518
"4397","Naine",35,"25-49","Jah","Kesk","Korg","Jah","Hoivatud","Vaga hea","Kesk","Keskmine",379.9574,"Suurel maaral",327.1441,299.9745,NA
"4398","Mees",18,"16-24","Ei","Korg","Kesk","Ei","Mitteaktiivne","Hea","Pohi","Madal",NA,"Suurel maaral",320.1903,302.0965,342.0203
